date,delay,distance,origin,destination,carrier
1230931,5,802,MIA,ORF,MQ
1230610,-7,802,ORF,MIA,MQ
1230941,-9,296,LGA,ORF,MQ
1231138,1,296,ORF,LGA,MQ
1232058,-7,642,ORD,RIC,MQ
1231045,-2,612,DCA,ORD,OO
1231445,54,612,DCA,ORD,OO
1230732,-5,717,ORF,ORD,OO
1231425,4,567,ORD,CHO,OO
1232010,-6,567,ORD,CHO,OO
1230616,-376,567,CHO,ORD,OO
1231729,23,567,CHO,ORD,OO
1230730,11,383,DTW,IAD,OO
1230938,-9,383,IAD,DTW,OO
1231200,-2,612,ORD,DCA,OO
1230600,-7,612,DCA,ORD,OO
1231257,23,1201,IAH,ORF,OO
1231732,38,1201,ORF,IAH,OO
1231323,-11,290,ORF,JFK,MQ
1231255,-2,213,DCA,JFK,MQ
1231110,-12,213,JFK,DCA,MQ
1232100,17,717,ORD,ORF,OO
1231545,75,612,DCA,ORD,OO
1231100,78,612,ORD,DCA,OO
1231700,14,612,ORD,DCA,OO
1230700,-2,612,ORD,DCA,OO
1231634,-5,2419,SFO,IAD,UA
1231851,-5,2288,IAD,LAX,UA
1230826,-2,2253,IAD,SAN,UA
1230830,2,2442,DCA,SFO,UA
1230645,-11,2419,IAD,SFO,UA
1230815,1,811,IAD,TPA,UA
1231626,16,2419,IAD,SFO,UA
1230820,16,2419,IAD,SFO,UA
1231945,8,1452,DEN,IAD,UA
1231729,25,1452,DEN,IAD,UA
1231738,7,811,IAD,TPA,UA
1230805,10,2306,SEA,IAD,UA
1231726,-1,2419,IAD,SFO,UA
1160950,-6,2288,LAX,IAD,AA
1230907,-2,1208,IAH,DCA,UA
1231303,-3,1208,IAH,DCA,UA
1230935,-4,413,BOS,IAD,UA
1231221,4,1190,IAD,IAH,UA
1230945,-7,642,RIC,ORD,UA
1231739,4,1208,DCA,IAH,UA
1231150,3,1190,IAH,IAD,UA
1231323,-5,2065,LAS,IAD,UA
1231524,-12,1208,DCA,IAH,UA
1230745,-1,612,DCA,ORD,UA
1231602,-2,1452,IAD,DEN,UA
1230600,-3,612,ORD,DCA,UA
1230945,-9,612,DCA,ORD,UA
1231301,-4,612,ORD,DCA,UA
1231401,-6,612,ORD,DCA,UA
1231645,3,612,DCA,ORD,UA
1231745,25,612,DCA,ORD,UA
1231031,-4,1208,IAH,DCA,UA
1231245,-6,1452,DEN,IAD,UA
1231050,26,2419,SFO,IAD,UA
1230930,-3,1452,IAD,DEN,UA
1231400,3,1452,DEN,IAD,UA
1230815,-5,1190,IAD,IAH,UA
1230835,-7,413,IAD,BOS,UA
1231815,-1,642,ORD,RIC,UA
1230800,-3,589,IAD,ORD,UA
1231654,1,2288,IAD,LAX,UA
1161400,-7,2288,LAX,IAD,AA
1231212,-5,1208,DCA,IAH,UA
1231814,19,589,ORD,IAD,UA
1231354,-4,2442,SFO,DCA,UA
1231600,14,1476,DCA,DEN,UA
1230820,-5,2065,IAD,LAS,UA
1231438,-2,2419,IAD,SFO,UA
1230845,2,589,ORD,IAD,UA
1230830,-3,1452,DEN,IAD,UA
1231703,11,758,IAD,MCO,UA
1231306,-786,2253,SAN,IAD,UA
1231115,1,1452,DEN,IAD,UA
1231226,6,1452,IAD,DEN,UA
1232156,-1,1452,IAD,DEN,UA
1231654,2,589,IAD,ORD,UA
1230805,1,2253,SAN,IAD,UA
1231732,14,1452,IAD,DEN,UA
1231241,3,589,IAD,ORD,UA
1230820,15,758,IAD,MCO,UA
1231540,4,758,MCO,IAD,UA
1231220,7,2288,IAD,LAX,UA
1230955,2,589,IAD,ORD,UA
1230845,-7,1956,PHX,IAD,UA
1231740,-1,1956,IAD,PHX,UA
1231359,23,811,TPA,IAD,UA
1161301,-8,2288,LAX,IAD,UA
1230759,-5,1208,DCA,IAH,UA
1230826,0,2288,IAD,LAX,UA
1231557,5,2288,IAD,LAX,UA
1231959,-1,2419,IAD,SFO,UA
1160810,0,2288,LAX,IAD,UA
1160830,-5,2288,LAX,IAD,VX
1230826,1,1452,IAD,DEN,UA
1231231,7,2419,IAD,SFO,UA
1230927,6,758,MCO,IAD,UA
1232159,-1,1190,IAD,IAH,UA
1231845,-2,811,TPA,IAD,UA
1231349,29,758,MCO,IAD,UA
1232312,10,2419,SFO,IAD,UA
1231250,3,1190,IAH,IAD,UA
1170950,-5,2288,LAX,IAD,AA
1230830,-2,1606,IAD,STT,UA
1231818,22,2065,IAD,LAS,UA
1231300,-10,1606,STT,IAD,UA
1232206,3,758,IAD,MCO,UA
1231528,0,1190,IAH,IAD,UA
1231540,0,1452,DEN,IAD,UA
1232231,-2,2419,SFO,IAD,UA
1231618,-4,589,ORD,IAD,UA
1230711,-8,1452,IAD,DEN,UA
1231907,-1,1208,IAH,DCA,UA
1231230,-1,758,IAD,MCO,UA
1231746,-1,2288,IAD,LAX,UA
1230730,-2,2419,SFO,IAD,UA
1230736,-2,1208,IAH,DCA,UA
1230956,7,1476,DEN,DCA,UA
1231900,10,758,MCO,IAD,UA
1231801,12,612,ORD,DCA,UA
1230905,-8,811,TPA,IAD,UA
1231756,1,2306,IAD,SEA,UA
1230833,-5,2419,SFO,IAD,UA
1231300,93,2419,SFO,IAD,UA
1231011,9,1452,DEN,IAD,UA
1231741,4,2253,IAD,SAN,UA
1231310,-5,589,ORD,IAD,UA
1231859,-3,2419,IAD,SFO,UA
1230740,-2,2065,LAS,IAD,UA
1231710,-1,1190,IAD,IAH,UA
1231349,-1,1208,DCA,IAH,UA
1231230,-5,811,IAD,TPA,UA
1230727,-5,1190,IAH,IAD,UA
1230700,-5,1208,DCA,IAH,UA
1231554,2,1208,IAH,DCA,UA
1231330,-5,2089,LAS,DCA,US
1231550,-9,1979,PHX,DCA,US
1231700,2,1979,DCA,PHX,US
1230947,-1,1979,PHX,DCA,US
1230825,3,2089,DCA,LAS,US
1230653,-6,257,RIC,CLT,US
1230700,0,1979,DCA,PHX,US
1231720,-5,331,DCA,CLT,US
1231025,-3,1979,DCA,PHX,US
1231340,9,1979,PHX,DCA,US
1230850,-9,814,TPA,DCA,US
1231640,-4,331,CLT,DCA,US
1230525,-5,257,RIC,CLT,US
1231730,1,119,PHL,DCA,US
1231946,-2,331,CLT,DCA,US
1230835,-8,759,DCA,MCO,US
1231154,-6,759,MCO,DCA,US
1232225,12,290,CLT,ORF,US
1230940,44,331,CLT,DCA,US
1231135,4,331,CLT,DCA,US
1230740,22,331,CLT,DCA,US
1230515,-4,290,ORF,CLT,US
1231300,-6,331,CLT,DCA,US
1231610,-5,814,DCA,TPA,US
1231920,-4,814,TPA,DCA,US
1231750,25,331,CLT,DCA,US
1231945,98,857,DCA,PBI,US
1230700,-6,857,PBI,DCA,US
1231345,0,331,DCA,CLT,US
1231455,-2,331,CLT,DCA,US
1231015,-4,892,DCA,RSW,US
1231350,-6,892,RSW,DCA,US
1231559,-6,892,DCA,RSW,US
1231920,-11,892,RSW,DCA,US
1231010,-5,814,DCA,TPA,US
1231318,1,814,TPA,DCA,US
1230659,-5,331,DCA,CLT,US
1231515,5,119,DCA,PHL,US
1231145,4,814,DCA,TPA,US
1231500,-10,814,TPA,DCA,US
1231045,-2,331,DCA,CLT,US
1230700,-2,899,FLL,DCA,US
1231134,-4,759,DCA,MCO,US
1231435,8,759,MCO,DCA,US
1231505,-3,759,DCA,MCO,US
1231815,16,759,MCO,DCA,US
1231755,-6,759,DCA,MCO,US
1231935,18,759,DCA,MCO,US
1231000,-5,759,DCA,MCO,US
1231308,-11,759,MCO,DCA,US
1231610,-3,257,CLT,RIC,US
1231100,-3,290,ORF,CLT,US
1230845,-9,759,MCO,DCA,US
1230555,-6,759,MCO,DCA,US
1230535,-7,331,DCA,CLT,US
1230710,14,290,ORF,CLT,US
1232215,3,331,CLT,DCA,US
1231750,5,257,RIC,CLT,US
1232220,-1,257,CLT,RIC,US
1232000,9,331,DCA,CLT,US
1232020,27,290,CLT,ORF,US
1230914,-2,290,CLT,ORF,US
1231755,-3,899,DCA,FLL,US
1230835,-6,857,DCA,PBI,US
1231155,6,857,PBI,DCA,US
1231740,-5,814,DCA,TPA,US
1231455,-4,899,DCA,FLL,US
1231840,-7,899,FLL,DCA,US
1230920,-1,331,DCA,CLT,US
1230830,-7,899,DCA,FLL,US
1231158,18,899,FLL,DCA,US
1232015,-5,257,CLT,RIC,US
1231750,5,257,CLT,RIC,US
1231935,-9,257,RIC,CLT,US
1231530,-4,331,DCA,CLT,US
1231155,20,331,DCA,CLT,US
1230600,-7,399,BOS,DCA,US
1230630,-1,399,DCA,BOS,US
1230700,-6,399,BOS,DCA,US
1230730,5,399,DCA,BOS,US
1230800,-10,399,BOS,DCA,US
1230830,-5,399,DCA,BOS,US
1230900,-9,399,BOS,DCA,US
1230930,-5,399,DCA,BOS,US
1231000,-7,399,BOS,DCA,US
1231030,-630,399,DCA,BOS,US
1231100,-7,399,BOS,DCA,US
1231130,-4,399,DCA,BOS,US
1231200,-6,399,BOS,DCA,US
1231230,-6,399,DCA,BOS,US
1231300,-780,399,BOS,DCA,US
1231330,-5,399,DCA,BOS,US
1231400,-2,399,BOS,DCA,US
1231430,-4,399,DCA,BOS,US
1231500,-7,399,BOS,DCA,US
1231530,1,399,DCA,BOS,US
1231600,-7,399,BOS,DCA,US
1231630,-8,399,DCA,BOS,US
1231700,-3,399,BOS,DCA,US
1231730,0,399,DCA,BOS,US
1231800,-6,399,BOS,DCA,US
1231830,0,399,DCA,BOS,US
1231900,9,399,BOS,DCA,US
1231930,-5,399,DCA,BOS,US
1232000,-8,399,BOS,DCA,US
1232100,-4,399,DCA,BOS,US
1232100,-7,399,BOS,DCA,US
1232200,9,399,DCA,BOS,US
1230600,-7,214,DCA,LGA,US
1230600,-7,214,LGA,DCA,US
1230700,-6,214,DCA,LGA,US
1230700,-7,214,LGA,DCA,US
1230800,-5,214,DCA,LGA,US
1230800,-6,214,LGA,DCA,US
1230900,-540,214,DCA,LGA,US
1230900,-11,214,LGA,DCA,US
1231000,-7,214,DCA,LGA,US
1231000,-8,214,LGA,DCA,US
1231100,-7,214,DCA,LGA,US
1231100,-660,214,LGA,DCA,US
1231200,-7,214,DCA,LGA,US
1231200,-9,214,LGA,DCA,US
1231300,-780,214,DCA,LGA,US
1231300,-7,214,LGA,DCA,US
1231400,15,214,DCA,LGA,US
1231400,-4,214,LGA,DCA,US
1231500,-4,214,DCA,LGA,US
1231500,-900,214,LGA,DCA,US
1231600,-6,214,DCA,LGA,US
1231600,10,214,LGA,DCA,US
1231700,-1020,214,DCA,LGA,US
1231700,-8,214,LGA,DCA,US
1231800,2,214,DCA,LGA,US
1231800,-3,214,LGA,DCA,US
1231900,-6,214,DCA,LGA,US
1231900,-1140,214,LGA,DCA,US
1232000,28,214,DCA,LGA,US
1232000,-8,214,LGA,DCA,US
1232200,-1,214,DCA,LGA,US
1232100,8,214,LGA,DCA,US
1170900,-2,2288,LAX,IAD,UA
1230810,-5,2442,SFO,DCA,VX
1231700,14,2442,DCA,SFO,VX
1231000,0,2419,IAD,SFO,VX
1231125,-13,1184,DCA,DAL,VX
1230700,1,1184,DAL,DCA,VX
1230730,-7,1184,DCA,DAL,VX
1231410,-3,1184,DAL,DCA,VX
1231835,-10,1184,DCA,DAL,VX
1231820,22,2419,IAD,SFO,VX
1230930,-3,2419,SFO,IAD,VX
1231805,-4,1184,DAL,DCA,VX
1230900,1,2288,IAD,LAX,VX
1231405,-6,2419,SFO,IAD,VX
1231705,22,2288,IAD,LAX,VX
1231200,0,159,BWI,ORF,WN
1231350,-3,274,CAK,DCA,WN
1231000,0,1184,DAL,DCA,WN
1230625,-7,1184,DAL,DCA,WN
1231810,62,1184,DAL,DCA,WN
1231235,-5,1184,DAL,DCA,WN
1231510,-2,1184,DAL,DCA,WN
1232010,-1210,1184,DAL,DCA,WN
1230905,60,547,DCA,ATL,WN
1231650,-1,547,DCA,ATL,WN
1230600,0,547,DCA,ATL,WN
1231205,-1,547,DCA,ATL,WN
1232055,-8,547,DCA,ATL,WN
1231420,7,547,DCA,ATL,WN
1231655,-3,1315,DCA,AUS,WN
1231535,-8,562,DCA,BNA,WN
1231200,-9,562,DCA,BNA,WN
1230610,-4,562,DCA,BNA,WN
1232050,-2,274,DCA,CAK,WN
1230900,-5,1184,DCA,DAL,WN
1232050,-4,1184,DCA,DAL,WN
1231100,-5,1184,DCA,DAL,WN
1231655,-1,1184,DCA,DAL,WN
1231245,-2,1184,DCA,DAL,WN
1230655,-415,1184,DCA,DAL,WN
1231920,26,1218,DCA,HOU,WN
1230600,-3,1218,DCA,HOU,WN
1231410,-10,1218,DCA,HOU,WN
1231205,-13,1218,DCA,HOU,WN
1230755,-6,500,DCA,IND,WN
1231730,0,500,DCA,IND,WN
1231545,-3,949,DCA,MCI,WN
1231905,32,601,DCA,MDW,WN
1230800,-3,601,DCA,MDW,WN
1231415,-8,601,DCA,MDW,WN
1230640,9,601,DCA,MDW,WN
1231525,-5,601,DCA,MDW,WN
1231805,-8,601,DCA,MDW,WN
1232055,71,601,DCA,MDW,WN
1231650,3,601,DCA,MDW,WN
1231135,-5,601,DCA,MDW,WN
1230705,-8,634,DCA,MKE,WN
1231555,-7,634,DCA,MKE,WN
1231930,-6,634,DCA,MKE,WN
1231355,-1,969,DCA,MSY,WN
1230900,-5,969,DCA,MSY,WN
1231105,-3,892,DCA,RSW,WN
1231855,15,719,DCA,STL,WN
1231200,-3,719,DCA,STL,WN
1230630,-10,719,DCA,STL,WN
1231100,11,814,DCA,TPA,WN
1231950,-5,814,DCA,TPA,WN
1231305,38,1452,DEN,IAD,WN
1231805,-7,1452,DEN,IAD,WN
1231015,1,1452,DEN,IAD,WN
1231205,-3,1218,HOU,DCA,WN
1230735,-6,1218,HOU,DCA,WN
1231940,5,1218,HOU,DCA,WN
1231505,26,1218,HOU,DCA,WN
1230915,4,1452,IAD,DEN,WN
1231850,22,1452,IAD,DEN,WN
1231310,15,1452,IAD,DEN,WN
1231755,-2,2065,IAD,LAS,WN
1230635,-4,577,IAD,MDW,WN
1231645,14,577,IAD,MDW,WN
1231555,15,2253,IAD,SAN,WN
1231700,-3,500,IND,DCA,WN
1230635,-3,500,IND,DCA,WN
1232115,21,547,ATL,DCA,WN
1230700,-5,547,ATL,DCA,WN
1230945,-4,547,ATL,DCA,WN
1231840,-3,547,ATL,DCA,WN
1231140,14,547,ATL,DCA,WN
1231520,12,547,ATL,DCA,WN
1232045,16,481,ATL,RIC,WN
1231035,-6,481,ATL,RIC,WN
1231400,0,481,ATL,RIC,WN
1231215,-6,1315,AUS,DCA,WN
1230735,-4,562,BNA,DCA,WN
1231745,84,562,BNA,DCA,WN
1231110,-4,562,BNA,DCA,WN
1230835,-5,159,BWI,ORF,WN
1232210,55,159,BWI,ORF,WN
1231315,-5,481,RIC,ATL,WN
1230620,-3,481,RIC,ATL,WN
1231625,-4,481,RIC,ATL,WN
1230700,11,667,RIC,MCO,WN
1231250,-2,892,RSW,DCA,WN
1230940,-3,2253,SAN,IAD,WN
1231910,-9,719,STL,DCA,WN
1230840,-9,719,STL,DCA,WN
1231535,-5,719,STL,DCA,WN
1231805,15,814,TPA,DCA,WN
1230845,-3,814,TPA,DCA,WN
1230855,0,2065,LAS,IAD,WN
1231150,-3,949,MCI,DCA,WN
1231810,5,655,MCO,ORF,WN
1232015,41,667,MCO,RIC,WN
1230535,-3,601,MDW,DCA,WN
1232105,-6,601,MDW,DCA,WN
1231605,26,601,MDW,DCA,WN
1230820,-9,601,MDW,DCA,WN
1231200,-6,601,MDW,DCA,WN
1231335,1,601,MDW,DCA,WN
1231930,-1170,601,MDW,DCA,WN
1231735,-4,601,MDW,DCA,WN
1231050,-1,601,MDW,DCA,WN
1232105,-5,577,MDW,IAD,WN
1231000,21,577,MDW,IAD,WN
1231325,10,704,MDW,ORF,WN
1230730,-3,634,MKE,DCA,WN
1231425,-3,634,MKE,DCA,WN
1231745,74,634,MKE,DCA,WN
1230850,-3,969,MSY,DCA,WN
1231935,-8,969,MSY,DCA,WN
1232025,-2,159,ORF,BWI,WN
1230820,-5,159,ORF,BWI,WN
1231320,-4,159,ORF,BWI,WN
1231000,-7,655,ORF,MCO,WN
1231655,19,704,ORF,MDW,WN
1241600,-4,1192,DCA,DFW,AA
1242020,-3,1172,DFW,IAD,AA
1241745,-9,1192,DCA,DFW,AA
1240734,-6,1192,DCA,DFW,AA
1241130,-5,1192,DFW,DCA,AA
1240955,2,612,DCA,ORD,AA
1240620,7,612,ORD,DCA,AA
1241225,-6,2311,LAX,DCA,AA
1240840,2,2311,DCA,LAX,AA
1170745,-6,2288,LAX,IAD,UA
1241510,-10,612,DCA,ORD,AA
1241135,-11,612,ORD,DCA,AA
1240600,-4,1192,DCA,DFW,AA
1241030,0,1192,DFW,DCA,AA
1241240,-2,1212,DFW,ORF,AA
1241708,23,1212,ORF,DFW,AA
1241000,5,1192,DCA,DFW,AA
1241555,-2,1192,DFW,DCA,AA
1241810,-5,213,DCA,JFK,AA
1241600,-5,213,JFK,DCA,AA
1241805,-5,919,DCA,MIA,AA
1241425,-4,919,MIA,DCA,AA
1240820,-7,2311,LAX,DCA,AA
1241710,0,2311,DCA,LAX,AA
1241335,19,1192,DFW,DCA,AA
1241719,11,921,IAD,MIA,AA
1241410,30,921,MIA,IAD,AA
1240600,-6,612,DCA,ORD,AA
1241950,17,919,MIA,DCA,AA
1242100,-13,919,DCA,MIA,AA
1241250,-8,919,DCA,MIA,AA
1240925,-2,919,MIA,DCA,AA
1240901,-6,1172,IAD,DFW,AA
1241459,-8,1192,DCA,DFW,AA
1240830,-2,612,DCA,ORD,AA
1241505,-3,1172,DFW,IAD,AA
1241928,34,1172,IAD,DFW,AA
1241835,-4,919,MIA,DCA,AA
1240650,-8,1158,RIC,DFW,AA
1240800,-3,2288,IAD,LAX,AA
1240840,-2,919,DCA,MIA,AA
1240725,-4,921,IAD,MIA,AA
1241440,0,919,DCA,MIA,AA
1241115,23,919,MIA,DCA,AA
1240659,-7,919,DCA,MIA,AA
1241552,29,919,DCA,MIA,AA
1241225,68,919,MIA,DCA,AA
1241231,-4,1192,DCA,DFW,AA
1240750,-4,1192,DFW,DCA,AA
1241959,-11,919,DCA,MIA,AA
1241635,-5,919,MIA,DCA,AA
1240710,-1,919,DCA,MIA,AA
1242035,-3,919,MIA,DCA,AA
1242010,-3,612,ORD,DCA,AA
1242125,-3,921,MIA,IAD,AA
1241720,-10,612,ORD,DCA,AA
1241900,-11,612,DCA,ORD,AA
1241515,-7,612,ORD,DCA,AA
1241615,-8,612,DCA,ORD,AA
1241240,0,612,ORD,DCA,AA
1240640,22,919,MIA,DCA,AA
1241910,2,1212,DFW,ORF,AA
1242000,-2,1192,DFW,DCA,AA
1241330,-3,1158,DFW,RIC,AA
1240945,-10,2350,PDX,DCA,AS
1241710,-8,2350,DCA,PDX,AS
1240800,-1,2329,DCA,SEA,AS
1240815,-4,2329,SEA,DCA,AS
1240915,2,2311,DCA,LAX,AS
1241310,-5,2311,LAX,DCA,AS
1240725,-4,444,CHS,DCA,B6
1240724,-6,814,TPA,DCA,B6
1240956,7,413,IAD,BOS,B6
1240614,-6,413,BOS,IAD,B6
1240615,-5,313,BDL,DCA,B6
1240710,-430,399,BOS,DCA,B6
1240800,-10,399,DCA,BOS,B6
1241100,-6,814,DCA,TPA,B6
1241442,-14,814,TPA,DCA,B6
1240832,12,857,DCA,PBI,B6
1241959,13,474,BOS,RIC,B6
1240615,2,474,RIC,BOS,B6
1240835,-515,399,BOS,DCA,B6
1241100,-660,399,DCA,BOS,B6
1241111,-7,399,BOS,DCA,B6
1241431,40,399,DCA,BOS,B6
1241720,-1040,313,BDL,DCA,B6
1241020,15,399,BOS,DCA,B6
1241329,44,399,DCA,BOS,B6
1240840,-8,313,DCA,BDL,B6
1241500,0,892,DCA,RSW,B6
1241820,-9,892,RSW,DCA,B6
1241214,0,399,BOS,DCA,B6
1241535,116,399,DCA,BOS,B6
1241559,57,634,DCA,JAX,B6
1241335,81,634,JAX,DCA,B6
1241140,49,857,PBI,DCA,B6
1240700,-5,759,DCA,MCO,B6
1241142,-2,759,MCO,DCA,B6
1241930,-15,814,DCA,TPA,B6
1241655,7,399,DCA,BOS,B6
1241717,-4,399,BOS,DCA,B6
1241435,26,759,DCA,MCO,B6
1241217,11,444,DCA,CHS,B6
1241338,127,444,CHS,DCA,B6
1242000,-1200,313,DCA,BDL,B6
1241553,17,805,RIC,FLL,B6
1242040,30,805,FLL,RIC,B6
1241535,-2,399,BOS,DCA,B6
1241755,-6,399,DCA,BOS,B6
1241325,-1,667,MCO,RIC,B6
1240700,-420,399,DCA,BOS,B6
1240646,-406,228,IAD,JFK,B6
1241000,-7,759,DCA,MCO,B6
1240629,-2,899,DCA,FLL,B6
1241631,30,474,BOS,RIC,B6
1241859,39,474,RIC,BOS,B6
1240801,-481,228,JFK,IAD,B6
1240841,21,228,IAD,JFK,B6
1240800,-9,1554,DCA,SJU,B6
1241904,34,1554,SJU,DCA,B6
1240813,-8,667,RIC,MCO,B6
1241030,29,899,DCA,FLL,B6
1241354,28,899,FLL,DCA,B6
1241240,59,899,DCA,FLL,B6
1240940,27,899,FLL,DCA,B6
1241359,3,612,DCA,ORD,AA
1241025,-12,612,ORD,DCA,AA
1240600,-3,919,DCA,MIA,AA
1242110,70,919,MIA,DCA,AA
1241800,-6,1192,DFW,DCA,AA
1241608,13,759,MCO,DCA,B6
1240800,-13,759,MCO,DCA,B6
1240920,-9,634,DCA,JAX,B6
1240940,-7,634,JAX,DCA,B6
1241050,-2,547,ATL,DCA,DL
1241400,-2,547,DCA,ATL,DL
1241630,11,534,IAD,ATL,DL
1240910,-1,534,ATL,IAD,DL
1242145,-2,547,ATL,DCA,DL
1240600,0,547,DCA,ATL,DL
1240700,-4,547,DCA,ATL,DL
1240730,-1,1851,DCA,SLC,DL
1240925,-6,516,ORF,ATL,DL
1241050,-1,534,ATL,IAD,DL
1241315,-4,534,IAD,ATL,DL
1240800,-3,547,DCA,ATL,DL
1241550,-3,405,DTW,DCA,DL
1241432,-3,481,ATL,RIC,DL
1241639,23,481,RIC,ATL,DL
1240700,-5,516,ORF,ATL,DL
1241408,5,534,ATL,IAD,DL
1241702,-1,481,ATL,RIC,DL
1241025,-3,516,ATL,ORF,DL
1241240,-8,516,ORF,ATL,DL
1240900,-4,547,DCA,ATL,DL
1241220,23,547,ATL,DCA,DL
1241725,-3,457,ATL,CHO,DL
1240710,6,357,ROA,ATL,DL
1241040,-3,534,IAD,ATL,DL
1241100,3,547,DCA,ATL,DL
1241729,-14,444,DCA,CHS,B6
1240637,-2,474,BOS,RIC,B6
1240908,41,474,RIC,BOS,B6
1242145,38,228,JFK,IAD,B6
1241618,-9,899,FLL,DCA,B6
1241620,4,547,ATL,DCA,DL
1240550,-7,481,RIC,ATL,DL
1241230,-4,931,DCA,MSP,DL
1242200,-3,481,ATL,RIC,DL
1241710,-1,547,DCA,ATL,DL
1240830,-6,931,DCA,MSP,DL
1242200,-9,516,ATL,ORF,DL
1241420,-2,547,ATL,DCA,DL
1241810,-6,547,DCA,ATL,DL
1241350,-4,516,ATL,ORF,DL
1241628,-13,516,ORF,ATL,DL
1242044,-4,534,ATL,IAD,DL
1241210,-5,481,ATL,RIC,DL
1241432,-7,481,RIC,ATL,DL
1240640,-5,457,CHO,ATL,DL
1240920,-1,547,ATL,DCA,DL
1241002,-4,481,ATL,RIC,DL
1241220,-2,481,RIC,ATL,DL
1241950,12,405,DTW,DCA,DL
1240820,-1,547,ATL,DCA,DL
1240948,-8,405,DCA,DTW,DL
1241733,-1,516,ATL,ORF,DL
1241940,-2,547,ATL,DCA,DL
1241300,-1,547,DCA,ATL,DL
1241130,-6,931,MSP,DCA,DL
1240705,3,481,RIC,ATL,DL
1240700,2,534,IAD,ATL,DL
1241630,-6,931,DCA,MSP,DL
1241945,-2,931,MSP,DCA,DL
1240940,-7,1851,SLC,DCA,DL
1241720,-4,547,ATL,DCA,DL
1241500,3,547,DCA,ATL,DL
1241305,-1,931,MSP,DCA,DL
1241227,-6,288,IAD,ROC,EV
1241011,-3,157,ORF,IAD,EV
1241622,-5,531,ROA,ORD,EV
1241233,-13,288,IAD,CLE,EV
1240605,-5,288,CLE,IAD,EV
1241242,-3,310,CLE,DCA,EV
1241441,-4,212,EWR,IAD,EV
1241029,-4,310,DCA,CLE,EV
1241015,-2,212,EWR,IAD,EV
1241246,-3,100,IAD,RIC,EV
1241615,6,717,ORD,ORF,EV
1241950,-2,288,CLE,IAD,EV
1241700,-8,288,IAD,CLE,EV
1241930,28,277,EWR,RIC,EV
1240527,0,1190,IAD,IAH,EV
1241654,-5,199,DCA,EWR,EV
1241843,-5,199,DCA,EWR,EV
1241300,-6,199,EWR,DCA,EV
1241750,0,199,EWR,DCA,EV
1240613,-373,277,RIC,EWR,EV
1241024,-2,284,ORF,EWR,EV
1241715,-2,284,EWR,ORF,EV
1241445,-10,288,CLE,IAD,EV
1241238,-4,299,IAD,CMH,EV
1241700,-8,177,IAD,ROA,EV
1241435,-8,100,RIC,IAD,EV
1241720,-7,212,IAD,EWR,EV
1241013,1,288,CLE,IAD,EV
1240828,0,157,IAD,ORF,EV
1240600,131,296,SYR,IAD,EV
1240824,0,288,IAD,CLE,EV
1241440,2,299,CMH,IAD,EV
1241705,-4,239,IAD,GSO,EV
1241107,-7,199,DCA,EWR,EV
1240800,24,1157,RIC,IAH,EV
1240944,12,515,SAV,IAD,EV
1242152,-6,288,IAD,CLE,EV
1241430,76,515,SAV,IAD,EV
1242150,12,100,IAD,RIC,EV
1241927,57,288,ROC,IAD,EV
1241216,-3,357,ATL,ROA,EV
1241400,-6,357,ROA,ATL,EV
1240840,86,529,DTW,ORF,EV
1240845,1,405,DTW,DCA,EV
1241215,12,474,RIC,BOS,EV
1241225,-2,405,DTW,DCA,EV
1241520,-2,529,DTW,ORF,EV
1240935,-2,474,BOS,RIC,EV
1240930,80,292,RIC,LGA,EV
1241537,-5,908,MSP,IAD,EV
1242059,-4,357,ATL,ROA,EV
1240715,-8,474,RIC,BOS,EV
1241430,10,474,BOS,RIC,EV
1240921,14,357,ATL,ROA,EV
1241107,5,357,ROA,ATL,EV
1241255,-8,405,DCA,DTW,EV
1241026,11,457,ATL,CHO,EV
1241240,-7,667,MCO,RIC,EV
1240950,-10,667,RIC,MCO,EV
1241230,-9,529,ORF,DTW,EV
1242101,-7,508,ATL,PHF,EV
1240625,-5,508,PHF,ATL,EV
1241700,-2,405,DCA,DTW,EV
1240605,-2,405,DCA,DTW,EV
1240905,-6,508,ATL,PHF,EV
1241105,-4,508,PHF,ATL,EV
1240930,115,292,LGA,RIC,EV
1240940,-4,534,ATL,IAD,EV
1240830,-3,908,IAD,MSP,EV
1242152,-6,326,IAD,BDL,EV
1241745,-13,182,PIT,IAD,EV
1241232,-1,326,IAD,BDL,EV
1241250,2,182,IAD,PIT,EV
1240920,4,372,PVD,IAD,EV
1241400,-9,534,ATL,IAD,EV
1241922,-13,229,LGA,IAD,EV
1241940,38,383,DTW,IAD,EV
1241720,-4,515,IAD,SAV,EV
1241430,-9,288,ROC,IAD,EV
1241345,-7,457,CHO,ATL,EV
1241352,-5,508,ATL,PHF,EV
1241550,21,508,PHF,ATL,EV
1241427,-8,326,BDL,IAD,EV
1241719,40,182,IAD,PIT,EV
1241610,7,182,IAD,PIT,EV
1240832,6,534,IAD,ATL,EV
1240601,4,182,PIT,IAD,EV
1240555,172,326,BDL,IAD,EV
1240837,123,182,IAD,PIT,EV
1241712,-3,229,IAD,LGA,EV
1241427,-3,372,PVD,IAD,EV
1241655,-1,534,IAD,ATL,EV
1241428,-13,182,PIT,IAD,EV
1241234,-1,372,IAD,PVD,EV
1241011,104,182,PIT,IAD,EV
